Device : ;PAX1000IR2
Serial Number : ;M00693781
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1345
Basic Sample Rate [Hz] : ;400
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-07-20 13:10:20.98;0.00:00:12:717;-0.29;0.96;-0.01;12.1;-3.38;10.97;-0.1352;53.57;-0.34;94.84;1.12;94.84;12.1;11.48;0.6237;10.827;10.598;-2.050;0.35;-0.71;
2023-07-20 13:10:21.00;0.00:00:12:737;-0.29;0.96;-0.01;12.1;-3.379;10.97;-0.134;53.56;-0.33;94.86;1.11;94.85;12.1;11.48;0.6224;10.827;10.598;-2.059;0.35;-0.70;
2023-07-20 13:10:21.02;0.00:00:12:759;-0.29;0.96;-0.01;12.1;-3.379;10.97;-0.1343;53.56;-0.34;94.85;1.11;94.84;12.1;11.47;0.6232;10.827;10.598;-2.054;0.35;-0.70;
2023-07-20 13:10:21.04;0.00:00:12:777;-0.29;0.96;-0.01;12.1;-3.379;10.97;-0.1335;53.56;-0.33;94.85;1.10;94.85;12.1;11.48;0.6227;10.827;10.598;-2.057;0.35;-0.70;
2023-07-20 13:10:21.06;0.00:00:12:797;-0.29;0.96;-0.01;12.1;-3.379;10.97;-0.1335;53.56;-0.33;94.86;1.10;94.85;12.1;11.48;0.6224;10.827;10.598;-2.059;0.35;-0.70;
2023-07-20 13:10:21.08;0.00:00:12:817;-0.29;0.96;-0.01;12.1;-3.38;10.97;-0.1349;53.57;-0.34;94.85;1.11;94.85;12.1;11.48;0.6226;10.827;10.598;-2.058;0.35;-0.70;
2023-07-20 13:10:21.11;0.00:00:12:847;-0.29;0.96;-0.01;12.1;-3.381;10.96;-0.1364;53.57;-0.34;94.85;1.13;94.85;12.1;11.47;0.6224;10.826;10.597;-2.059;0.35;-0.71;
2023-07-20 13:10:21.13;0.00:00:12:867;-0.29;0.96;-0.01;12.1;-3.38;10.96;-0.1354;53.57;-0.34;94.85;1.12;94.84;12.1;11.47;0.6228;10.827;10.597;-2.057;0.35;-0.71;
2023-07-20 13:10:21.15;0.00:00:12:887;-0.29;0.96;-0.01;12.1;-3.381;10.96;-0.1358;53.57;-0.34;94.87;1.12;94.86;12.1;11.47;0.6211;10.826;10.597;-2.068;0.35;-0.71;
2023-07-20 13:10:21.16;0.00:00:12:897;-0.29;0.96;-0.01;12.1;-3.381;10.96;-0.1363;53.57;-0.34;94.86;1.13;94.85;12.1;11.47;0.6218;10.826;10.597;-2.064;0.35;-0.71;
2023-07-20 13:10:21.18;0.00:00:12:917;-0.29;0.96;-0.01;12.1;-3.381;10.96;-0.1363;53.57;-0.34;94.86;1.13;94.85;12.1;11.47;0.6221;10.826;10.597;-2.061;0.35;-0.71;
2023-07-20 13:10:21.20;0.00:00:12:937;-0.29;0.96;-0.01;12.1;-3.379;10.96;-0.1354;53.56;-0.34;94.85;1.12;94.84;12.1;11.47;0.6229;10.826;10.597;-2.056;0.35;-0.71;
2023-07-20 13:10:21.21;0.00:00:12:947;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1352;53.57;-0.34;94.86;1.12;94.86;12.09;11.47;0.6214;10.826;10.597;-2.066;0.35;-0.71;
2023-07-20 13:10:21.23;0.00:00:12:967;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1365;53.57;-0.34;94.87;1.13;94.86;12.09;11.47;0.6208;10.826;10.597;-2.070;0.35;-0.71;
2023-07-20 13:10:21.24;0.00:00:12:977;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1356;53.57;-0.34;94.86;1.12;94.85;12.09;11.47;0.6219;10.826;10.596;-2.063;0.35;-0.71;
2023-07-20 13:10:21.25;0.00:00:12:987;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1348;53.57;-0.34;94.87;1.11;94.87;12.09;11.47;0.62;10.825;10.597;-2.076;0.35;-0.70;
2023-07-20 13:10:21.27;0.00:00:13:007;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.134;53.56;-0.33;94.86;1.11;94.85;12.09;11.47;0.6217;10.826;10.597;-2.064;0.35;-0.70;
2023-07-20 13:10:21.28;0.00:00:13:017;-0.29;0.96;-0.01;12.09;-3.378;10.96;-0.1343;53.56;-0.34;94.86;1.11;94.85;12.09;11.47;0.6219;10.826;10.597;-2.063;0.35;-0.70;
2023-07-20 13:10:21.30;0.00:00:13:037;-0.29;0.96;-0.01;12.09;-3.378;10.96;-0.1352;53.56;-0.34;94.85;1.12;94.85;12.09;11.47;0.6224;10.826;10.596;-2.059;0.35;-0.71;
2023-07-20 13:10:21.31;0.00:00:13:047;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1352;53.57;-0.34;94.87;1.12;94.86;12.09;11.47;0.621;10.825;10.596;-2.069;0.35;-0.71;
2023-07-20 13:10:21.33;0.00:00:13:067;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1359;53.57;-0.34;94.87;1.12;94.87;12.09;11.47;0.6198;10.825;10.596;-2.077;0.35;-0.71;
2023-07-20 13:10:21.34;0.00:00:13:077;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1364;53.57;-0.34;94.87;1.13;94.86;12.09;11.47;0.6209;10.825;10.596;-2.070;0.35;-0.71;
2023-07-20 13:10:21.36;0.00:00:13:097;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.137;53.57;-0.34;94.86;1.13;94.85;12.09;11.47;0.6217;10.825;10.596;-2.064;0.35;-0.72;
2023-07-20 13:10:21.37;0.00:00:13:107;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1364;53.57;-0.34;94.86;1.13;94.85;12.09;11.47;0.6219;10.825;10.596;-2.062;0.35;-0.71;
2023-07-20 13:10:21.39;0.00:00:13:127;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1381;53.57;-0.34;94.86;1.14;94.86;12.09;11.47;0.6212;10.825;10.596;-2.067;0.35;-0.72;
2023-07-20 13:10:21.41;0.00:00:13:147;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1366;53.57;-0.34;94.86;1.13;94.86;12.09;11.47;0.6212;10.825;10.596;-2.068;0.35;-0.71;
2023-07-20 13:10:21.43;0.00:00:13:167;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.137;53.57;-0.34;94.86;1.13;94.85;12.09;11.47;0.6217;10.825;10.596;-2.064;0.35;-0.72;
2023-07-20 13:10:21.44;0.00:00:13:177;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1362;53.57;-0.34;94.87;1.13;94.87;12.09;11.47;0.6196;10.824;10.596;-2.079;0.35;-0.71;
2023-07-20 13:10:21.46;0.00:00:13:197;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1354;53.57;-0.34;94.87;1.12;94.87;12.09;11.47;0.6199;10.825;10.596;-2.076;0.35;-0.71;
2023-07-20 13:10:21.48;0.00:00:13:217;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1357;53.57;-0.34;94.87;1.12;94.86;12.09;11.47;0.6206;10.825;10.596;-2.072;0.35;-0.71;
2023-07-20 13:10:21.50;0.00:00:13:237;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1363;53.57;-0.34;94.87;1.13;94.86;12.09;11.47;0.6206;10.825;10.596;-2.072;0.35;-0.71;
2023-07-20 13:10:21.51;0.00:00:13:247;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1357;53.57;-0.34;94.88;1.12;94.87;12.09;11.47;0.6195;10.824;10.596;-2.079;0.35;-0.71;
2023-07-20 13:10:21.53;0.00:00:13:267;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1362;53.57;-0.34;94.87;1.13;94.87;12.09;11.47;0.6196;10.824;10.596;-2.079;0.35;-0.71;
2023-07-20 13:10:21.54;0.00:00:13:278;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1362;53.57;-0.34;94.86;1.13;94.86;12.09;11.47;0.621;10.824;10.595;-2.069;0.35;-0.71;
2023-07-20 13:10:21.56;0.00:00:13:298;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1377;53.57;-0.34;94.87;1.14;94.86;12.09;11.47;0.6207;10.825;10.596;-2.071;0.35;-0.72;
2023-07-20 13:10:21.57;0.00:00:13:308;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1385;53.57;-0.35;94.87;1.15;94.86;12.09;11.47;0.6202;10.824;10.596;-2.075;0.35;-0.72;
2023-07-20 13:10:21.59;0.00:00:13:328;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1383;53.57;-0.35;94.87;1.14;94.86;12.09;11.47;0.6201;10.824;10.596;-2.075;0.35;-0.72;
2023-07-20 13:10:21.62;0.00:00:13:357;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1385;53.57;-0.35;94.87;1.15;94.86;12.09;11.47;0.62;10.824;10.595;-2.076;0.35;-0.72;
2023-07-20 13:10:21.63;0.00:00:13:368;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1379;53.57;-0.34;94.88;1.14;94.87;12.09;11.47;0.6188;10.824;10.596;-2.085;0.35;-0.72;
2023-07-20 13:10:21.65;0.00:00:13:388;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1383;53.57;-0.35;94.87;1.14;94.87;12.09;11.47;0.62;10.824;10.596;-2.076;0.35;-0.72;
2023-07-20 13:10:21.66;0.00:00:13:398;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1381;53.57;-0.35;94.88;1.14;94.87;12.09;11.47;0.6188;10.824;10.596;-2.084;0.35;-0.72;
2023-07-20 13:10:21.68;0.00:00:13:418;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.137;53.57;-0.34;94.87;1.13;94.86;12.09;11.47;0.6202;10.824;10.595;-2.075;0.35;-0.72;
2023-07-20 13:10:21.69;0.00:00:13:428;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1373;53.57;-0.34;94.87;1.14;94.86;12.09;11.47;0.6203;10.824;10.595;-2.074;0.35;-0.72;
2023-07-20 13:10:21.71;0.00:00:13:448;-0.29;0.96;-0.01;12.09;-3.379;10.96;-0.1374;53.57;-0.34;94.87;1.14;94.86;12.09;11.47;0.6207;10.824;10.595;-2.071;0.35;-0.72;
2023-07-20 13:10:21.72;0.00:00:13:459;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1364;53.57;-0.34;94.88;1.13;94.88;12.09;11.47;0.6187;10.824;10.596;-2.085;0.35;-0.71;
2023-07-20 13:10:21.74;0.00:00:13:478;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.137;53.57;-0.34;94.88;1.13;94.87;12.09;11.47;0.6192;10.824;10.595;-2.082;0.35;-0.72;
2023-07-20 13:10:21.75;0.00:00:13:488;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1369;53.57;-0.34;94.87;1.13;94.87;12.09;11.47;0.6197;10.824;10.595;-2.078;0.35;-0.72;
2023-07-20 13:10:21.77;0.00:00:13:508;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1379;53.57;-0.34;94.88;1.14;94.87;12.09;11.47;0.6195;10.824;10.595;-2.080;0.35;-0.72;
2023-07-20 13:10:21.78;0.00:00:13:518;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1385;53.57;-0.35;94.87;1.15;94.87;12.09;11.47;0.6198;10.824;10.595;-2.077;0.35;-0.72;
2023-07-20 13:10:21.80;0.00:00:13:538;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1385;53.58;-0.35;94.87;1.15;94.87;12.09;11.47;0.6197;10.824;10.595;-2.078;0.35;-0.72;
2023-07-20 13:10:21.82;0.00:00:13:559;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1396;53.58;-0.35;94.88;1.15;94.87;12.09;11.47;0.6192;10.824;10.595;-2.082;0.35;-0.73;
2023-07-20 13:10:21.84;0.00:00:13:578;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1396;53.58;-0.35;94.87;1.15;94.86;12.09;11.47;0.6205;10.824;10.595;-2.073;0.35;-0.73;
2023-07-20 13:10:21.86;0.00:00:13:598;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1393;53.58;-0.35;94.87;1.15;94.87;12.09;11.47;0.6197;10.824;10.595;-2.078;0.35;-0.73;
2023-07-20 13:10:21.87;0.00:00:13:608;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1393;53.58;-0.35;94.88;1.15;94.87;12.09;11.47;0.6191;10.824;10.595;-2.082;0.35;-0.73;
2023-07-20 13:10:21.89;0.00:00:13:628;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1389;53.57;-0.35;94.87;1.15;94.86;12.09;11.47;0.6204;10.824;10.595;-2.074;0.35;-0.73;
2023-07-20 13:10:21.92;0.00:00:13:659;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1389;53.57;-0.35;94.88;1.15;94.87;12.09;11.47;0.6193;10.824;10.595;-2.081;0.35;-0.73;
2023-07-20 13:10:21.95;0.00:00:13:688;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.137;53.57;-0.34;94.88;1.13;94.87;12.09;11.47;0.6194;10.824;10.595;-2.080;0.35;-0.72;
2023-07-20 13:10:21.98;0.00:00:13:718;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1387;53.57;-0.35;94.88;1.15;94.87;12.09;11.47;0.6192;10.824;10.595;-2.081;0.35;-0.72;
2023-07-20 13:10:21.99;0.00:00:13:728;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.139;53.57;-0.35;94.87;1.15;94.86;12.09;11.47;0.6206;10.824;10.595;-2.072;0.35;-0.73;
2023-07-20 13:10:22.01;0.00:00:13:748;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1389;53.57;-0.35;94.88;1.15;94.87;12.09;11.47;0.6188;10.823;10.595;-2.084;0.35;-0.73;
2023-07-20 13:10:22.04;0.00:00:13:778;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1405;53.58;-0.35;94.87;1.16;94.86;12.09;11.47;0.6201;10.824;10.595;-2.076;0.35;-0.73;
2023-07-20 13:10:22.07;0.00:00:13:808;-0.30;0.96;-0.01;12.09;-3.383;10.96;-0.1408;53.58;-0.35;94.88;1.16;94.87;12.09;11.47;0.6194;10.824;10.595;-2.080;0.35;-0.74;
2023-07-20 13:10:22.08;0.00:00:13:818;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1407;53.58;-0.35;94.87;1.16;94.86;12.09;11.47;0.6208;10.824;10.595;-2.071;0.35;-0.74;
2023-07-20 13:10:22.10;0.00:00:13:838;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1403;53.58;-0.35;94.87;1.16;94.87;12.09;11.47;0.6197;10.823;10.595;-2.078;0.35;-0.73;
2023-07-20 13:10:22.11;0.00:00:13:848;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1399;53.57;-0.35;94.87;1.16;94.87;12.09;11.47;0.6197;10.824;10.595;-2.078;0.35;-0.73;
2023-07-20 13:10:22.13;0.00:00:13:868;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.14;53.57;-0.35;94.87;1.16;94.86;12.09;11.47;0.62;10.824;10.595;-2.076;0.35;-0.73;
2023-07-20 13:10:22.16;0.00:00:13:898;-0.29;0.96;-0.01;12.09;-3.38;10.96;-0.1388;53.57;-0.35;94.87;1.15;94.86;12.09;11.47;0.6201;10.824;10.595;-2.075;0.35;-0.73;
2023-07-20 13:10:22.18;0.00:00:13:918;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1382;53.57;-0.35;94.88;1.14;94.88;12.09;11.47;0.6183;10.823;10.595;-2.088;0.35;-0.72;
2023-07-20 13:10:22.19;0.00:00:13:928;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1385;53.58;-0.35;94.89;1.15;94.88;12.09;11.47;0.6181;10.823;10.595;-2.089;0.35;-0.72;
2023-07-20 13:10:22.21;0.00:00:13:948;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1393;53.58;-0.35;94.88;1.15;94.87;12.09;11.47;0.6192;10.823;10.595;-2.082;0.35;-0.73;
2023-07-20 13:10:22.24;0.00:00:13:978;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1394;53.57;-0.35;94.88;1.15;94.87;12.09;11.47;0.6191;10.823;10.595;-2.083;0.35;-0.73;
2023-07-20 13:10:22.25;0.00:00:13:988;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1401;53.58;-0.35;94.88;1.16;94.87;12.09;11.47;0.6189;10.823;10.595;-2.083;0.35;-0.73;
2023-07-20 13:10:22.27;0.00:00:14:008;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1417;53.58;-0.35;94.87;1.17;94.87;12.09;11.47;0.6197;10.824;10.595;-2.078;0.35;-0.74;
2023-07-20 13:10:22.29;0.00:00:14:028;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1404;53.58;-0.35;94.88;1.16;94.87;12.09;11.47;0.6192;10.824;10.595;-2.082;0.35;-0.73;
2023-07-20 13:10:22.31;0.00:00:14:048;-0.30;0.96;-0.01;12.09;-3.383;10.96;-0.1409;53.58;-0.35;94.87;1.17;94.86;12.09;11.47;0.6202;10.823;10.594;-2.075;0.35;-0.74;
2023-07-20 13:10:22.32;0.00:00:14:060;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1415;53.58;-0.35;94.87;1.17;94.86;12.09;11.47;0.6203;10.823;10.594;-2.074;0.35;-0.74;
2023-07-20 13:10:22.34;0.00:00:14:078;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1406;53.58;-0.35;94.88;1.16;94.87;12.09;11.47;0.6192;10.823;10.595;-2.082;0.35;-0.74;
2023-07-20 13:10:22.35;0.00:00:14:088;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.14;53.58;-0.35;94.87;1.16;94.86;12.09;11.47;0.6201;10.823;10.595;-2.075;0.35;-0.73;
2023-07-20 13:10:22.37;0.00:00:14:108;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.14;53.58;-0.35;94.87;1.16;94.87;12.09;11.47;0.6196;10.824;10.595;-2.079;0.35;-0.73;
2023-07-20 13:10:22.38;0.00:00:14:118;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1399;53.58;-0.35;94.87;1.16;94.87;12.09;11.47;0.6199;10.824;10.595;-2.077;0.35;-0.73;
2023-07-20 13:10:22.40;0.00:00:14:138;-0.29;0.96;-0.01;12.09;-3.381;10.96;-0.1395;53.57;-0.35;94.87;1.15;94.86;12.09;11.47;0.62;10.823;10.595;-2.076;0.35;-0.73;
2023-07-20 13:10:22.42;0.00:00:14:160;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1412;53.58;-0.35;94.86;1.17;94.85;12.09;11.47;0.6211;10.823;10.594;-2.068;0.35;-0.74;
2023-07-20 13:10:22.44;0.00:00:14:178;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.141;53.58;-0.35;94.87;1.17;94.87;12.09;11.47;0.6197;10.824;10.595;-2.078;0.35;-0.74;
2023-07-20 13:10:22.45;0.00:00:14:188;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1401;53.58;-0.35;94.88;1.16;94.87;12.09;11.47;0.6194;10.824;10.595;-2.080;0.35;-0.73;
2023-07-20 13:10:22.47;0.00:00:14:208;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1422;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6202;10.823;10.595;-2.075;0.35;-0.74;
2023-07-20 13:10:22.48;0.00:00:14:218;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1422;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6202;10.824;10.595;-2.075;0.35;-0.74;
2023-07-20 13:10:22.50;0.00:00:14:238;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1427;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6203;10.824;10.595;-2.074;0.35;-0.75;
2023-07-20 13:10:22.52;0.00:00:14:260;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1428;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6203;10.823;10.595;-2.074;0.35;-0.75;
2023-07-20 13:10:22.53;0.00:00:14:268;-0.30;0.96;-0.01;12.09;-3.383;10.96;-0.1432;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6207;10.823;10.594;-2.071;0.35;-0.75;
2023-07-20 13:10:22.55;0.00:00:14:288;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1415;53.58;-0.35;94.86;1.17;94.86;12.09;11.47;0.6208;10.824;10.595;-2.071;0.35;-0.74;
2023-07-20 13:10:22.56;0.00:00:14:298;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1417;53.58;-0.35;94.87;1.17;94.87;12.09;11.47;0.6198;10.824;10.595;-2.078;0.35;-0.74;
2023-07-20 13:10:22.58;0.00:00:14:318;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1413;53.58;-0.35;94.87;1.17;94.86;12.09;11.47;0.6199;10.823;10.595;-2.077;0.35;-0.74;
2023-07-20 13:10:22.61;0.00:00:14:348;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1407;53.58;-0.35;94.87;1.16;94.86;12.09;11.47;0.6201;10.823;10.595;-2.075;0.35;-0.74;
2023-07-20 13:10:22.63;0.00:00:14:368;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.141;53.58;-0.35;94.86;1.17;94.86;12.09;11.47;0.6208;10.824;10.595;-2.071;0.35;-0.74;
2023-07-20 13:10:22.66;0.00:00:14:398;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1405;53.58;-0.35;94.87;1.16;94.86;12.09;11.47;0.6201;10.823;10.595;-2.075;0.35;-0.73;
2023-07-20 13:10:22.67;0.00:00:14:408;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1424;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6199;10.823;10.595;-2.077;0.35;-0.74;
2023-07-20 13:10:22.69;0.00:00:14:428;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.142;53.58;-0.35;94.88;1.17;94.87;12.09;11.47;0.6194;10.823;10.595;-2.081;0.35;-0.74;
2023-07-20 13:10:22.71;0.00:00:14:448;-0.30;0.96;-0.01;12.09;-3.383;10.96;-0.142;53.58;-0.35;94.86;1.18;94.86;12.09;11.47;0.6207;10.824;10.595;-2.071;0.35;-0.74;
2023-07-20 13:10:22.72;0.00:00:14:460;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1432;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6207;10.824;10.595;-2.071;0.35;-0.75;
2023-07-20 13:10:22.74;0.00:00:14:478;-0.30;0.96;-0.01;12.09;-3.385;10.96;-0.1434;53.58;-0.36;94.88;1.19;94.87;12.09;11.47;0.6195;10.823;10.595;-2.080;0.35;-0.75;
2023-07-20 13:10:22.75;0.00:00:14:488;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1433;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.6204;10.823;10.594;-2.073;0.35;-0.75;
2023-07-20 13:10:22.77;0.00:00:14:508;-0.30;0.96;-0.01;12.09;-3.385;10.96;-0.1437;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.6202;10.823;10.595;-2.075;0.35;-0.75;
2023-07-20 13:10:22.78;0.00:00:14:518;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1441;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.6203;10.824;10.595;-2.074;0.35;-0.75;
2023-07-20 13:10:22.80;0.00:00:14:538;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1422;53.58;-0.36;94.88;1.18;94.87;12.09;11.47;0.6193;10.823;10.595;-2.081;0.35;-0.74;
2023-07-20 13:10:22.82;0.00:00:14:560;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1417;53.58;-0.35;94.87;1.17;94.86;12.09;11.47;0.6202;10.823;10.595;-2.074;0.35;-0.74;
2023-07-20 13:10:22.84;0.00:00:14:578;-0.29;0.96;-0.01;12.09;-3.382;10.96;-0.1422;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6202;10.823;10.595;-2.075;0.35;-0.74;
2023-07-20 13:10:22.85;0.00:00:14:588;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1422;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6201;10.823;10.595;-2.076;0.35;-0.74;
2023-07-20 13:10:22.87;0.00:00:14:608;-0.29;0.96;-0.01;12.09;-3.383;10.96;-0.1417;53.58;-0.35;94.88;1.17;94.87;12.09;11.47;0.619;10.823;10.595;-2.083;0.35;-0.74;
2023-07-20 13:10:22.88;0.00:00:14:618;-0.30;0.96;-0.01;12.09;-3.383;10.96;-0.1424;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6203;10.823;10.594;-2.074;0.35;-0.74;
2023-07-20 13:10:22.90;0.00:00:14:638;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1431;53.58;-0.36;94.88;1.18;94.87;12.09;11.47;0.6194;10.823;10.595;-2.081;0.35;-0.75;
2023-07-20 13:10:22.92;0.00:00:14:660;-0.30;0.96;-0.01;12.09;-3.385;10.96;-0.1433;53.58;-0.36;94.88;1.19;94.87;12.09;11.47;0.6191;10.823;10.595;-2.083;0.35;-0.75;
2023-07-20 13:10:22.94;0.00:00:14:678;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1439;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.6202;10.823;10.594;-2.075;0.35;-0.75;
2023-07-20 13:10:22.96;0.00:00:14:698;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1437;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.62;10.823;10.594;-2.076;0.35;-0.75;
2023-07-20 13:10:22.99;0.00:00:14:728;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1432;53.58;-0.36;94.87;1.18;94.86;12.09;11.47;0.6199;10.823;10.595;-2.077;0.35;-0.75;
2023-07-20 13:10:23.00;0.00:00:14:738;-0.30;0.96;-0.01;12.09;-3.384;10.95;-0.1436;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.6202;10.823;10.594;-2.075;0.35;-0.75;
2023-07-20 13:10:23.02;0.00:00:14:760;-0.30;0.96;-0.01;12.09;-3.384;10.95;-0.1439;53.58;-0.36;94.87;1.19;94.86;12.09;11.47;0.62;10.823;10.594;-2.076;0.35;-0.75;
2023-07-20 13:10:23.04;0.00:00:14:778;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1433;53.58;-0.36;94.87;1.19;94.87;12.09;11.47;0.6197;10.823;10.594;-2.078;0.35;-0.75;
2023-07-20 13:10:23.05;0.00:00:14:788;-0.30;0.96;-0.01;12.09;-3.384;10.96;-0.1428;53.58;-0.36;94.89;1.18;94.88;12.09;11.47;0.6181;10.823;10.595;-2.089;0.35;-0.75;
