Device : ;PAX1000IR2
Serial Number : ;M00693781
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1345
Basic Sample Rate [Hz] : ;100
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-07-20 13:02:08.73;0.00:00:58:787;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7327;51.98;-1.83;95.77;6.10;95.57;12.01;11.5;0.5083;10.795;10.607;-2.938;0.38;-3.76;
2023-07-20 13:02:08.75;0.00:00:58:807;-0.24;0.97;-0.06;12.01;-2.767;11.14;-0.7316;51.98;-1.82;95.77;6.09;95.58;12.01;11.5;0.5079;10.795;10.607;-2.942;0.38;-3.76;
2023-07-20 13:02:08.77;0.00:00:58:827;-0.24;0.97;-0.06;12.01;-2.767;11.14;-0.7322;51.97;-1.83;95.76;6.10;95.57;12.01;11.5;0.5092;10.795;10.607;-2.931;0.38;-3.76;
2023-07-20 13:02:08.79;0.00:00:58:847;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7323;51.98;-1.83;95.77;6.10;95.58;12.01;11.5;0.5077;10.795;10.607;-2.944;0.38;-3.76;
2023-07-20 13:02:08.81;0.00:00:58:867;-0.24;0.97;-0.06;12.01;-2.767;11.14;-0.7322;51.98;-1.83;95.76;6.10;95.57;12.01;11.5;0.5087;10.795;10.607;-2.936;0.38;-3.76;
2023-07-20 13:02:08.83;0.00:00:58:887;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7338;51.98;-1.83;95.77;6.11;95.58;12.01;11.5;0.5077;10.795;10.607;-2.944;0.38;-3.77;
2023-07-20 13:02:08.85;0.00:00:58:907;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7333;51.98;-1.83;95.77;6.11;95.57;12.01;11.5;0.5084;10.795;10.607;-2.938;0.38;-3.77;
2023-07-20 13:02:08.87;0.00:00:58:927;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7339;51.98;-1.83;95.76;6.11;95.57;12.01;11.5;0.509;10.795;10.607;-2.933;0.38;-3.77;
2023-07-20 13:02:08.89;0.00:00:58:947;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7342;51.98;-1.83;95.77;6.11;95.57;12.01;11.5;0.5082;10.795;10.607;-2.940;0.38;-3.77;
2023-07-20 13:02:08.91;0.00:00:58:967;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7349;51.98;-1.83;95.76;6.12;95.56;12.01;11.5;0.5095;10.795;10.607;-2.928;0.38;-3.78;
2023-07-20 13:02:08.93;0.00:00:58:987;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7337;51.98;-1.83;95.76;6.11;95.57;12.01;11.5;0.509;10.795;10.607;-2.933;0.38;-3.77;
2023-07-20 13:02:08.95;0.00:00:59:007;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7331;51.98;-1.83;95.76;6.10;95.57;12.01;11.5;0.5086;10.795;10.607;-2.936;0.38;-3.77;
2023-07-20 13:02:08.97;0.00:00:59:027;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7336;51.98;-1.83;95.75;6.11;95.56;12.01;11.5;0.51;10.796;10.607;-2.924;0.38;-3.77;
2023-07-20 13:02:08.99;0.00:00:59:047;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7338;51.98;-1.83;95.77;6.11;95.57;12.01;11.5;0.5083;10.795;10.607;-2.938;0.38;-3.77;
2023-07-20 13:02:09.01;0.00:00:59:067;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7336;51.98;-1.83;95.77;6.11;95.57;12.01;11.5;0.5085;10.795;10.607;-2.937;0.38;-3.77;
2023-07-20 13:02:09.03;0.00:00:59:087;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7333;51.98;-1.83;95.78;6.11;95.58;12.01;11.5;0.5072;10.795;10.608;-2.948;0.38;-3.77;
2023-07-20 13:02:09.05;0.00:00:59:107;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7342;51.98;-1.83;95.77;6.11;95.57;12.01;11.5;0.5086;10.795;10.607;-2.936;0.38;-3.77;
2023-07-20 13:02:09.07;0.00:00:59:127;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7348;51.98;-1.83;95.76;6.12;95.56;12.01;11.5;0.5098;10.796;10.607;-2.926;0.38;-3.77;
2023-07-20 13:02:09.09;0.00:00:59:147;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7351;51.98;-1.83;95.77;6.12;95.57;12.01;11.5;0.5085;10.795;10.607;-2.937;0.38;-3.78;
2023-07-20 13:02:09.11;0.00:00:59:167;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7362;51.98;-1.84;95.76;6.13;95.56;12.01;11.5;0.5096;10.796;10.607;-2.928;0.38;-3.78;
2023-07-20 13:02:09.13;0.00:00:59:187;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.736;51.98;-1.83;95.76;6.13;95.56;12.01;11.5;0.5098;10.795;10.607;-2.926;0.38;-3.78;
2023-07-20 13:02:09.15;0.00:00:59:207;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7357;51.98;-1.83;95.77;6.13;95.57;12.01;11.5;0.5084;10.795;10.608;-2.938;0.38;-3.78;
2023-07-20 13:02:09.17;0.00:00:59:227;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7348;51.98;-1.83;95.75;6.12;95.56;12.01;11.5;0.51;10.796;10.607;-2.924;0.38;-3.77;
2023-07-20 13:02:09.19;0.00:00:59:247;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7347;51.98;-1.83;95.78;6.12;95.58;12.01;11.5;0.5074;10.795;10.608;-2.946;0.38;-3.77;
2023-07-20 13:02:09.21;0.00:00:59:267;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7351;51.98;-1.83;95.76;6.12;95.57;12.01;11.5;0.5091;10.796;10.608;-2.932;0.38;-3.78;
2023-07-20 13:02:09.24;0.00:00:59:297;-0.24;0.97;-0.06;12.01;-2.768;11.14;-0.7352;51.98;-1.83;95.75;6.12;95.56;12.01;11.5;0.5099;10.796;10.607;-2.925;0.38;-3.78;
2023-07-20 13:02:09.25;0.00:00:59:307;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7351;51.98;-1.83;95.76;6.12;95.57;12.01;11.5;0.509;10.796;10.608;-2.932;0.38;-3.78;
2023-07-20 13:02:09.27;0.00:00:59:327;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7352;51.98;-1.83;95.75;6.12;95.56;12.01;11.5;0.5104;10.796;10.607;-2.921;0.38;-3.78;
2023-07-20 13:02:09.29;0.00:00:59:347;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7355;51.98;-1.83;95.76;6.12;95.56;12.01;11.5;0.5093;10.796;10.607;-2.930;0.38;-3.78;
2023-07-20 13:02:09.31;0.00:00:59:367;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7362;51.98;-1.84;95.75;6.13;95.56;12.01;11.5;0.5101;10.796;10.607;-2.924;0.38;-3.78;
2023-07-20 13:02:09.33;0.00:00:59:387;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7362;51.98;-1.84;95.76;6.13;95.56;12.01;11.5;0.5093;10.796;10.607;-2.930;0.38;-3.78;
2023-07-20 13:02:09.36;0.00:00:59:417;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7357;51.99;-1.83;95.76;6.13;95.57;12.01;11.5;0.5087;10.796;10.608;-2.936;0.38;-3.78;
2023-07-20 13:02:09.38;0.00:00:59:437;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.737;51.99;-1.84;95.76;6.14;95.56;12.01;11.5;0.5098;10.796;10.608;-2.926;0.38;-3.79;
2023-07-20 13:02:09.40;0.00:00:59:457;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7361;51.98;-1.83;95.76;6.13;95.56;12.01;11.5;0.5098;10.796;10.607;-2.926;0.38;-3.78;
2023-07-20 13:02:09.42;0.00:00:59:477;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7356;51.98;-1.83;95.76;6.12;95.56;12.01;11.5;0.5096;10.796;10.608;-2.927;0.38;-3.78;
2023-07-20 13:02:09.44;0.00:00:59:497;-0.24;0.97;-0.06;12.01;-2.77;11.14;-0.7358;51.98;-1.83;95.76;6.13;95.56;12.01;11.5;0.5092;10.796;10.608;-2.931;0.38;-3.78;
2023-07-20 13:02:09.46;0.00:00:59:517;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.736;51.99;-1.83;95.76;6.13;95.57;12.01;11.5;0.5088;10.796;10.608;-2.935;0.38;-3.78;
2023-07-20 13:02:09.48;0.00:00:59:537;-0.24;0.97;-0.06;12.01;-2.769;11.14;-0.7364;51.98;-1.84;95.74;6.13;95.54;12.01;11.5;0.5118;10.796;10.607;-2.909;0.38;-3.78;
2023-07-20 13:02:09.50;0.00:00:59:557;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7362;51.99;-1.83;95.76;6.13;95.56;12.01;11.5;0.5095;10.796;10.608;-2.929;0.38;-3.78;
2023-07-20 13:02:09.51;0.00:00:59:567;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.737;51.99;-1.84;95.76;6.14;95.56;12.01;11.5;0.5097;10.796;10.608;-2.927;0.38;-3.79;
2023-07-20 13:02:09.54;0.00:00:59:597;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7376;51.99;-1.84;95.76;6.14;95.56;12.01;11.5;0.5095;10.796;10.608;-2.929;0.38;-3.79;
2023-07-20 13:02:09.56;0.00:00:59:617;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7373;51.99;-1.84;95.76;6.14;95.56;12.01;11.5;0.5092;10.796;10.608;-2.931;0.38;-3.79;
2023-07-20 13:02:09.58;0.00:00:59:637;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7376;51.98;-1.84;95.75;6.14;95.55;12.01;11.5;0.5111;10.797;10.608;-2.915;0.38;-3.79;
2023-07-20 13:02:09.60;0.00:00:59:657;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7369;51.99;-1.84;95.76;6.13;95.56;12.01;11.5;0.5092;10.796;10.608;-2.931;0.38;-3.78;
2023-07-20 13:02:09.62;0.00:00:59:677;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7363;51.99;-1.84;95.76;6.13;95.56;12.01;11.5;0.5092;10.796;10.608;-2.931;0.38;-3.78;
2023-07-20 13:02:09.64;0.00:00:59:697;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7369;51.99;-1.84;95.75;6.13;95.55;12.01;11.5;0.5105;10.796;10.608;-2.920;0.38;-3.79;
2023-07-20 13:02:09.66;0.00:00:59:717;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7361;51.98;-1.83;95.75;6.13;95.56;12.01;11.5;0.5102;10.797;10.608;-2.923;0.38;-3.78;
2023-07-20 13:02:09.68;0.00:00:59:737;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.737;51.98;-1.84;95.75;6.14;95.56;12.01;11.5;0.5101;10.796;10.608;-2.924;0.38;-3.79;
2023-07-20 13:02:09.70;0.00:00:59:757;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.738;51.99;-1.84;95.75;6.14;95.56;12.01;11.5;0.51;10.796;10.608;-2.924;0.38;-3.79;
2023-07-20 13:02:09.72;0.00:00:59:777;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7377;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.5107;10.797;10.608;-2.918;0.38;-3.79;
2023-07-20 13:02:09.74;0.00:00:59:797;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7379;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.5109;10.797;10.608;-2.917;0.38;-3.79;
2023-07-20 13:02:09.76;0.00:00:59:817;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.739;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5107;10.797;10.608;-2.919;0.38;-3.80;
2023-07-20 13:02:09.78;0.00:00:59:837;-0.24;0.97;-0.06;12.01;-2.771;11.14;-0.7378;51.98;-1.84;95.74;6.14;95.54;12.01;11.5;0.5116;10.797;10.608;-2.911;0.38;-3.79;
2023-07-20 13:02:09.80;0.00:00:59:857;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7386;51.99;-1.84;95.76;6.15;95.56;12.01;11.5;0.5099;10.797;10.608;-2.925;0.38;-3.79;
2023-07-20 13:02:09.82;0.00:00:59:877;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7377;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.5104;10.797;10.608;-2.921;0.38;-3.79;
2023-07-20 13:02:09.84;0.00:00:59:897;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7378;51.99;-1.84;95.75;6.14;95.56;12.01;11.5;0.5101;10.797;10.608;-2.923;0.38;-3.79;
2023-07-20 13:02:09.86;0.00:00:59:917;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7374;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.511;10.797;10.608;-2.916;0.38;-3.79;
2023-07-20 13:02:09.88;0.00:00:59:937;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7372;51.99;-1.84;95.75;6.14;95.56;12.01;11.5;0.5102;10.797;10.609;-2.922;0.38;-3.79;
2023-07-20 13:02:09.90;0.00:00:59:957;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.738;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.5105;10.797;10.608;-2.920;0.38;-3.79;
2023-07-20 13:02:09.92;0.00:00:59:977;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7387;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5105;10.797;10.609;-2.920;0.38;-3.79;
2023-07-20 13:02:09.94;0.00:00:59:997;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7383;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.511;10.797;10.608;-2.916;0.38;-3.79;
2023-07-20 13:02:09.96;0.00:01:00:017;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.739;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5109;10.797;10.608;-2.916;0.38;-3.80;
2023-07-20 13:02:09.98;0.00:01:00:037;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7386;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5112;10.797;10.608;-2.914;0.38;-3.79;
2023-07-20 13:02:10.00;0.00:01:00:057;-0.24;0.97;-0.06;12.02;-2.774;11.14;-0.7397;51.99;-1.84;95.75;6.16;95.55;12.02;11.5;0.5109;10.797;10.609;-2.917;0.38;-3.80;
2023-07-20 13:02:10.02;0.00:01:00:077;-0.24;0.97;-0.06;12.02;-2.773;11.14;-0.7396;51.99;-1.84;95.74;6.16;95.54;12.02;11.5;0.5117;10.797;10.608;-2.910;0.38;-3.80;
2023-07-20 13:02:10.04;0.00:01:00:097;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7387;51.99;-1.84;95.76;6.15;95.56;12.01;11.5;0.5098;10.797;10.608;-2.926;0.38;-3.79;
2023-07-20 13:02:10.06;0.00:01:00:117;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7383;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.5108;10.797;10.608;-2.917;0.38;-3.79;
2023-07-20 13:02:10.09;0.00:01:00:147;-0.24;0.97;-0.06;12.02;-2.772;11.14;-0.7392;51.99;-1.84;95.73;6.15;95.54;12.02;11.5;0.5126;10.798;10.608;-2.903;0.38;-3.80;
2023-07-20 13:02:10.10;0.00:01:00:157;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7382;51.99;-1.84;95.75;6.14;95.55;12.01;11.5;0.5107;10.797;10.609;-2.918;0.38;-3.79;
2023-07-20 13:02:10.12;0.00:01:00:177;-0.24;0.97;-0.06;12.02;-2.772;11.14;-0.7384;51.99;-1.84;95.74;6.15;95.54;12.02;11.5;0.5124;10.797;10.608;-2.904;0.38;-3.79;
2023-07-20 13:02:10.14;0.00:01:00:197;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.739;51.99;-1.84;95.75;6.15;95.56;12.01;11.5;0.5102;10.797;10.609;-2.922;0.38;-3.80;
2023-07-20 13:02:10.16;0.00:01:00:217;-0.24;0.97;-0.06;12.02;-2.773;11.14;-0.7395;51.99;-1.84;95.74;6.15;95.54;12.02;11.5;0.5122;10.797;10.608;-2.906;0.38;-3.80;
2023-07-20 13:02:10.18;0.00:01:00:237;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7402;51.99;-1.84;95.74;6.16;95.55;12.01;11.5;0.5114;10.797;10.608;-2.913;0.38;-3.80;
2023-07-20 13:02:10.20;0.00:01:00:257;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7392;51.99;-1.84;95.76;6.15;95.56;12.01;11.5;0.5097;10.797;10.609;-2.927;0.38;-3.80;
2023-07-20 13:02:10.22;0.00:01:00:277;-0.24;0.97;-0.06;12.02;-2.774;11.14;-0.7399;51.99;-1.84;95.74;6.16;95.54;12.02;11.5;0.5117;10.797;10.608;-2.910;0.38;-3.80;
2023-07-20 13:02:10.24;0.00:01:00:297;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7401;51.99;-1.84;95.75;6.16;95.55;12.01;11.5;0.5109;10.797;10.608;-2.916;0.38;-3.80;
2023-07-20 13:02:10.27;0.00:01:00:327;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7393;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5106;10.797;10.608;-2.919;0.38;-3.80;
2023-07-20 13:02:10.29;0.00:01:00:347;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7397;51.99;-1.84;95.74;6.16;95.54;12.01;11.5;0.5119;10.797;10.608;-2.908;0.38;-3.80;
2023-07-20 13:02:10.31;0.00:01:00:367;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7394;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5104;10.797;10.609;-2.921;0.38;-3.80;
2023-07-20 13:02:10.33;0.00:01:00:387;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7389;51.99;-1.84;95.76;6.15;95.56;12.01;11.5;0.5097;10.797;10.609;-2.927;0.38;-3.79;
2023-07-20 13:02:10.34;0.00:01:00:397;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7398;51.99;-1.84;95.75;6.16;95.56;12.01;11.5;0.5102;10.797;10.608;-2.923;0.38;-3.80;
2023-07-20 13:02:10.37;0.00:01:00:428;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7393;51.99;-1.84;95.75;6.15;95.55;12.01;11.5;0.5105;10.797;10.608;-2.920;0.38;-3.80;
2023-07-20 13:02:10.39;0.00:01:00:448;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7406;51.99;-1.85;95.76;6.16;95.56;12.01;11.5;0.5098;10.797;10.608;-2.926;0.38;-3.80;
2023-07-20 13:02:10.41;0.00:01:00:468;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7402;51.99;-1.84;95.75;6.16;95.55;12.01;11.5;0.5107;10.797;10.608;-2.918;0.38;-3.80;
2023-07-20 13:02:10.43;0.00:01:00:488;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7405;51.99;-1.85;95.75;6.16;95.55;12.01;11.5;0.5112;10.797;10.608;-2.914;0.38;-3.80;
2023-07-20 13:02:10.45;0.00:01:00:508;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7406;51.99;-1.85;95.74;6.16;95.55;12.01;11.5;0.5113;10.797;10.608;-2.914;0.38;-3.80;
2023-07-20 13:02:10.47;0.00:01:00:528;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7401;51.99;-1.84;95.74;6.16;95.55;12.01;11.5;0.5113;10.797;10.608;-2.913;0.38;-3.80;
2023-07-20 13:02:10.49;0.00:01:00:548;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7399;51.99;-1.84;95.75;6.16;95.55;12.01;11.5;0.5107;10.797;10.608;-2.919;0.38;-3.80;
2023-07-20 13:02:10.51;0.00:01:00:568;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.74;51.99;-1.84;95.76;6.16;95.56;12.01;11.5;0.5097;10.797;10.608;-2.927;0.38;-3.80;
2023-07-20 13:02:10.53;0.00:01:00:588;-0.24;0.97;-0.06;12.01;-2.772;11.14;-0.7395;51.99;-1.84;95.75;6.16;95.55;12.01;11.5;0.511;10.797;10.608;-2.916;0.38;-3.80;
2023-07-20 13:02:10.56;0.00:01:00:624;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7402;51.99;-1.84;95.75;6.16;95.56;12.01;11.5;0.5101;10.796;10.608;-2.923;0.38;-3.80;
2023-07-20 13:02:10.58;0.00:01:00:644;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.741;51.99;-1.85;95.75;6.17;95.55;12.01;11.5;0.5108;10.797;10.608;-2.917;0.38;-3.81;
2023-07-20 13:02:10.60;0.00:01:00:664;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7415;51.99;-1.85;95.75;6.17;95.55;12.01;11.5;0.5111;10.796;10.608;-2.915;0.38;-3.81;
2023-07-20 13:02:10.62;0.00:01:00:684;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7402;51.99;-1.84;95.75;6.16;95.55;12.01;11.5;0.5102;10.796;10.608;-2.923;0.38;-3.80;
2023-07-20 13:02:10.64;0.00:01:00:704;-0.24;0.97;-0.06;12.01;-2.776;11.14;-0.7414;52.00;-1.85;95.76;6.17;95.57;12.01;11.5;0.5087;10.796;10.608;-2.935;0.38;-3.81;
2023-07-20 13:02:10.66;0.00:01:00:724;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.741;52.00;-1.85;95.75;6.17;95.55;12.01;11.5;0.5102;10.796;10.608;-2.923;0.38;-3.81;
2023-07-20 13:02:10.68;0.00:01:00:744;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7406;51.99;-1.85;95.75;6.17;95.55;12.01;11.5;0.5103;10.796;10.608;-2.921;0.38;-3.80;
2023-07-20 13:02:10.70;0.00:01:00:764;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7402;51.99;-1.84;95.76;6.16;95.56;12.01;11.5;0.5099;10.796;10.608;-2.925;0.38;-3.80;
2023-07-20 13:02:10.72;0.00:01:00:784;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7404;51.99;-1.85;95.75;6.16;95.55;12.01;11.5;0.5103;10.796;10.608;-2.922;0.38;-3.80;
2023-07-20 13:02:10.74;0.00:01:00:804;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7403;52.00;-1.85;95.76;6.16;95.56;12.01;11.5;0.5092;10.796;10.608;-2.931;0.38;-3.80;
2023-07-20 13:02:10.78;0.00:01:00:834;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7404;51.99;-1.85;95.75;6.16;95.56;12.01;11.5;0.5101;10.796;10.608;-2.924;0.38;-3.80;
2023-07-20 13:02:10.79;0.00:01:00:854;-0.24;0.97;-0.06;12.01;-2.773;11.14;-0.7407;51.99;-1.85;95.74;6.17;95.54;12.01;11.5;0.5117;10.796;10.607;-2.910;0.38;-3.81;
2023-07-20 13:02:10.81;0.00:01:00:874;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7409;51.99;-1.85;95.76;6.17;95.56;12.01;11.5;0.5096;10.796;10.608;-2.928;0.38;-3.81;
2023-07-20 13:02:10.83;0.00:01:00:894;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.741;51.99;-1.85;95.75;6.17;95.56;12.01;11.5;0.5099;10.796;10.608;-2.925;0.38;-3.81;
2023-07-20 13:02:10.86;0.00:01:00:914;-0.24;0.97;-0.06;12.01;-2.776;11.14;-0.7412;52.00;-1.85;95.76;6.17;95.56;12.01;11.5;0.5097;10.796;10.608;-2.927;0.38;-3.81;
2023-07-20 13:02:10.88;0.00:01:00:934;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7417;52.00;-1.85;95.75;6.17;95.55;12.01;11.5;0.5106;10.796;10.607;-2.919;0.38;-3.81;
2023-07-20 13:02:10.88;0.00:01:00:944;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7416;52.00;-1.85;95.76;6.17;95.56;12.01;11.5;0.5099;10.796;10.607;-2.925;0.38;-3.81;
2023-07-20 13:02:10.91;0.00:01:00:974;-0.24;0.97;-0.06;12.01;-2.776;11.14;-0.7412;52.00;-1.85;95.77;6.17;95.57;12.01;11.5;0.5082;10.796;10.608;-2.940;0.38;-3.81;
2023-07-20 13:02:10.93;0.00:01:00:994;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7415;51.99;-1.85;95.75;6.17;95.55;12.01;11.5;0.5108;10.796;10.607;-2.918;0.38;-3.81;
2023-07-20 13:02:10.96;0.00:01:01:014;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7403;51.99;-1.85;95.75;6.16;95.55;12.01;11.5;0.5101;10.796;10.607;-2.924;0.38;-3.80;
2023-07-20 13:02:10.98;0.00:01:01:034;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.7406;51.99;-1.85;95.75;6.17;95.55;12.01;11.5;0.5102;10.796;10.607;-2.923;0.38;-3.80;
2023-07-20 13:02:11.00;0.00:01:01:054;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7406;52.00;-1.85;95.76;6.17;95.56;12.01;11.5;0.5088;10.796;10.608;-2.934;0.38;-3.80;
2023-07-20 13:02:11.03;0.00:01:01:084;-0.24;0.97;-0.06;12.01;-2.774;11.14;-0.741;51.99;-1.85;95.75;6.17;95.55;12.01;11.5;0.5109;10.796;10.607;-2.917;0.38;-3.81;
2023-07-20 13:02:11.04;0.00:01:01:094;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7414;52.00;-1.85;95.76;6.17;95.56;12.01;11.5;0.5093;10.796;10.607;-2.930;0.38;-3.81;
2023-07-20 13:02:11.06;0.00:01:01:114;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7414;52.00;-1.85;95.76;6.17;95.56;12.01;11.5;0.5092;10.796;10.607;-2.931;0.38;-3.81;
2023-07-20 13:02:11.08;0.00:01:01:134;-0.24;0.97;-0.06;12.01;-2.775;11.14;-0.7416;52.00;-1.85;95.75;6.17;95.55;12.01;11.5;0.5106;10.796;10.607;-2.920;0.38;-3.81;
2023-07-20 13:02:11.10;0.00:01:01:154;-0.24;0.97;-0.06;12.01;-2.776;11.14;-0.7418;52.00;-1.85;95.76;6.18;95.56;12.01;11.5;0.5096;10.796;10.607;-2.928;0.38;-3.81;
2023-07-20 13:02:11.12;0.00:01:01:174;-0.24;0.97;-0.06;12.01;-2.776;11.14;-0.742;52.00;-1.85;95.75;6.18;95.55;12.01;11.5;0.51;10.796;10.607;-2.924;0.38;-3.81;
